,matrix1,matrix2,dopant1,dopant2,dopant3,dopant4,d1pct,d2pct,d3pct,d4pct
123,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,33.333333333333336,100.0,66.66666666666667,100.0
124,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,33.333333333333336,100.0,100.0,0.0
125,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,33.333333333333336,100.0,100.0,33.333333333333336
126,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,33.333333333333336,100.0,100.0,66.66666666666667
127,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,33.333333333333336,100.0,100.0,100.0
128,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,0.0,0.0
129,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,0.0,33.333333333333336
130,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,0.0,66.66666666666667
131,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,0.0,100.0
132,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,33.333333333333336,0.0
133,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,33.333333333333336,33.333333333333336
134,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,33.333333333333336,66.66666666666667
135,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,33.333333333333336,100.0
136,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,66.66666666666667,0.0
137,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,66.66666666666667,33.333333333333336
138,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,66.66666666666667,66.66666666666667
139,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,66.66666666666667,100.0
140,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,100.0,0.0
141,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,100.0,33.333333333333336
142,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,100.0,66.66666666666667
143,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,0.0,100.0,100.0
144,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,0.0,0.0
145,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,0.0,33.333333333333336
146,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,0.0,66.66666666666667
147,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,0.0,100.0
148,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,33.333333333333336,0.0
149,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336
150,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,33.333333333333336,66.66666666666667
151,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,33.333333333333336,100.0
152,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,66.66666666666667,0.0
153,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,66.66666666666667,33.333333333333336
154,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,66.66666666666667,66.66666666666667
155,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,66.66666666666667,100.0
156,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,100.0,0.0
157,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,100.0,33.333333333333336
158,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,100.0,66.66666666666667
159,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,33.333333333333336,100.0,100.0
160,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,0.0,0.0
161,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,0.0,33.333333333333336
162,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,0.0,66.66666666666667
163,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,0.0,100.0
164,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,33.333333333333336,0.0
165,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,33.333333333333336,33.333333333333336
166,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,33.333333333333336,66.66666666666667
167,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,33.333333333333336,100.0
168,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,66.66666666666667,0.0
169,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,66.66666666666667,33.333333333333336
170,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667
171,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,66.66666666666667,100.0
172,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,100.0,0.0
173,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,100.0,33.333333333333336
174,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,100.0,66.66666666666667
175,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,66.66666666666667,100.0,100.0
176,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,0.0,0.0
177,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,0.0,33.333333333333336
178,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,0.0,66.66666666666667
179,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,0.0,100.0
180,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,33.333333333333336,0.0
181,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,33.333333333333336,33.333333333333336
182,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,33.333333333333336,66.66666666666667
183,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,33.333333333333336,100.0
184,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,66.66666666666667,0.0
185,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,66.66666666666667,33.333333333333336
186,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,66.66666666666667,66.66666666666667
187,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,66.66666666666667,100.0
188,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,100.0,0.0
189,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,100.0,33.333333333333336
190,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,100.0,66.66666666666667
191,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,66.66666666666667,100.0,100.0,100.0
192,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,0.0,0.0
193,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,0.0,33.333333333333336
194,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,0.0,66.66666666666667
195,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,0.0,100.0
196,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,33.333333333333336,0.0
197,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,33.333333333333336,33.333333333333336
198,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,33.333333333333336,66.66666666666667
199,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,33.333333333333336,100.0
200,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,66.66666666666667,0.0
201,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,66.66666666666667,33.333333333333336
202,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,66.66666666666667,66.66666666666667
203,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,66.66666666666667,100.0
204,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,100.0,0.0
205,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,100.0,33.333333333333336
206,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,100.0,66.66666666666667
207,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,0.0,100.0,100.0
208,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,33.333333333333336,0.0,0.0
209,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,33.333333333333336,0.0,33.333333333333336
210,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,33.333333333333336,0.0,66.66666666666667
211,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,33.333333333333336,0.0,100.0
212,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,33.333333333333336,33.333333333333336,0.0
213,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,33.333333333333336,33.333333333333336,33.333333333333336
214,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,33.333333333333336,33.333333333333336,66.66666666666667
215,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,33.333333333333336,33.333333333333336,100.0
216,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,33.333333333333336,66.66666666666667,0.0
217,NPGDA,NPGDA,ZrO2,TeO2,NanoDiamond,ZnS,100.0,33.333333333333336,66.66666666666667,33.333333333333336
